"V1" "V2" "V3" "V4" "V5"
"481" "61022" "39" "1071" "3" "N2_RNAi1_star2"
"482" "61178" "27" "1055" "3" "N2_RNAi1_star2"
"483" "61053" "31" "1041" "3" "N2_RNAi1_star2"
"484" "60968" "39" "1046" "3" "N2_RNAi1_star2"
"485" "60896" "34" "1043" "3" "N2_RNAi1_star2"
"486" "61033" "31" "1033" "3" "N2_RNAi1_star2"
"487" "60945" "33" "1033" "3" "N2_RNAi1_star2"
"488" "60905" "29" "1043" "3" "N2_RNAi1_star2"
"489" "60890" "33" "1016" "3" "N2_RNAi1_star2"
"490" "60898" "37" "1077" "3" "N2_RNAi1_star2"
"491" "60869" "34" "1044" "3" "N2_RNAi1_star2"
"492" "60973" "35" "1072" "3" "N2_RNAi1_star2"
"493" "61083" "34" "1042" "3" "N2_RNAi1_star2"
"494" "60837" "36" "1042" "3" "N2_RNAi1_star2"
"495" "60953" "30" "1086" "3" "N2_RNAi1_star2"
"496" "87217" "50" "1323" "5" "N2_RNAi1_star2"
"497" "87281" "42" "1348" "5" "N2_RNAi1_star2"
"498" "87186" "48" "1368" "5" "N2_RNAi1_star2"
"499" "87239" "54" "1365" "5" "N2_RNAi1_star2"
"500" "87385" "40" "1378" "5" "N2_RNAi1_star2"
"501" "86815" "50" "1334" "5" "N2_RNAi1_star2"
"502" "86817" "41" "1314" "5" "N2_RNAi1_star2"
"503" "87246" "46" "1353" "5" "N2_RNAi1_star2"
"504" "87269" "49" "1342" "5" "N2_RNAi1_star2"
"505" "87482" "44" "1330" "5" "N2_RNAi1_star2"
"506" "87213" "47" "1321" "5" "N2_RNAi1_star2"
"507" "87567" "39" "1387" "5" "N2_RNAi1_star2"
"508" "87230" "46" "1398" "5" "N2_RNAi1_star2"
"509" "87202" "42" "1344" "5" "N2_RNAi1_star2"
"510" "87057" "47" "1387" "5" "N2_RNAi1_star2"
"511" "134099" "63" "1788" "10" "N2_RNAi1_star2"
"512" "134168" "66" "1776" "10" "N2_RNAi1_star2"
"513" "134183" "65" "1795" "10" "N2_RNAi1_star2"
"514" "133944" "64" "1764" "10" "N2_RNAi1_star2"
"515" "134138" "65" "1804" "10" "N2_RNAi1_star2"
"516" "134107" "59" "1788" "10" "N2_RNAi1_star2"
"517" "134575" "60" "1736" "10" "N2_RNAi1_star2"
"518" "134411" "60" "1800" "10" "N2_RNAi1_star2"
"519" "134119" "65" "1810" "10" "N2_RNAi1_star2"
"520" "134301" "66" "1774" "10" "N2_RNAi1_star2"
"521" "133927" "62" "1795" "10" "N2_RNAi1_star2"
"522" "134033" "70" "1788" "10" "N2_RNAi1_star2"
"523" "134461" "58" "1762" "10" "N2_RNAi1_star2"
"524" "133957" "66" "1762" "10" "N2_RNAi1_star2"
"525" "134245" "64" "1765" "10" "N2_RNAi1_star2"
"526" "189563" "88" "2145" "20" "N2_RNAi1_star2"
"527" "189214" "85" "2139" "20" "N2_RNAi1_star2"
"528" "189762" "81" "2137" "20" "N2_RNAi1_star2"
"529" "189364" "74" "2152" "20" "N2_RNAi1_star2"
"530" "189632" "84" "2124" "20" "N2_RNAi1_star2"
"531" "189320" "83" "2143" "20" "N2_RNAi1_star2"
"532" "189644" "80" "2161" "20" "N2_RNAi1_star2"
"533" "189759" "80" "2115" "20" "N2_RNAi1_star2"
"534" "189864" "87" "2150" "20" "N2_RNAi1_star2"
"535" "189312" "97" "2162" "20" "N2_RNAi1_star2"
"536" "189432" "94" "2164" "20" "N2_RNAi1_star2"
"537" "188979" "84" "2152" "20" "N2_RNAi1_star2"
"538" "189441" "91" "2137" "20" "N2_RNAi1_star2"
"539" "189271" "88" "2144" "20" "N2_RNAi1_star2"
"540" "189783" "85" "2145" "20" "N2_RNAi1_star2"
"541" "221126" "101" "2318" "30" "N2_RNAi1_star2"
"542" "221228" "102" "2334" "30" "N2_RNAi1_star2"
"543" "221266" "97" "2334" "30" "N2_RNAi1_star2"
"544" "221434" "95" "2321" "30" "N2_RNAi1_star2"
"545" "220882" "101" "2340" "30" "N2_RNAi1_star2"
"546" "221132" "100" "2303" "30" "N2_RNAi1_star2"
"547" "220864" "96" "2341" "30" "N2_RNAi1_star2"
"548" "220972" "93" "2315" "30" "N2_RNAi1_star2"
"549" "221020" "97" "2341" "30" "N2_RNAi1_star2"
"550" "220790" "94" "2303" "30" "N2_RNAi1_star2"
"551" "221103" "98" "2314" "30" "N2_RNAi1_star2"
"552" "221098" "94" "2348" "30" "N2_RNAi1_star2"
"553" "221311" "96" "2318" "30" "N2_RNAi1_star2"
"554" "221279" "95" "2333" "30" "N2_RNAi1_star2"
"555" "221255" "96" "2328" "30" "N2_RNAi1_star2"
"556" "241416" "105" "2444" "40" "N2_RNAi1_star2"
"557" "241122" "105" "2427" "40" "N2_RNAi1_star2"
"558" "241462" "109" "2430" "40" "N2_RNAi1_star2"
"559" "241632" "103" "2443" "40" "N2_RNAi1_star2"
"560" "241805" "99" "2421" "40" "N2_RNAi1_star2"
"561" "241791" "100" "2417" "40" "N2_RNAi1_star2"
"562" "241576" "101" "2436" "40" "N2_RNAi1_star2"
"563" "241484" "107" "2443" "40" "N2_RNAi1_star2"
"564" "241468" "104" "2426" "40" "N2_RNAi1_star2"
"565" "241380" "99" "2438" "40" "N2_RNAi1_star2"
"566" "241533" "100" "2440" "40" "N2_RNAi1_star2"
"567" "241358" "104" "2424" "40" "N2_RNAi1_star2"
"568" "241129" "99" "2443" "40" "N2_RNAi1_star2"
"569" "241462" "101" "2441" "40" "N2_RNAi1_star2"
"570" "241555" "99" "2456" "40" "N2_RNAi1_star2"
"571" "255731" "110" "2488" "50" "N2_RNAi1_star2"
"572" "255761" "106" "2496" "50" "N2_RNAi1_star2"
"573" "255514" "110" "2469" "50" "N2_RNAi1_star2"
"574" "255329" "112" "2518" "50" "N2_RNAi1_star2"
"575" "255584" "106" "2520" "50" "N2_RNAi1_star2"
"576" "255541" "111" "2483" "50" "N2_RNAi1_star2"
"577" "255726" "105" "2523" "50" "N2_RNAi1_star2"
"578" "255602" "109" "2501" "50" "N2_RNAi1_star2"
"579" "255550" "105" "2502" "50" "N2_RNAi1_star2"
"580" "255901" "110" "2493" "50" "N2_RNAi1_star2"
"581" "255759" "106" "2502" "50" "N2_RNAi1_star2"
"582" "255690" "108" "2503" "50" "N2_RNAi1_star2"
"583" "255601" "109" "2508" "50" "N2_RNAi1_star2"
"584" "255922" "107" "2494" "50" "N2_RNAi1_star2"
"585" "255526" "112" "2504" "50" "N2_RNAi1_star2"
"586" "266107" "110" "2538" "60" "N2_RNAi1_star2"
"587" "265970" "107" "2553" "60" "N2_RNAi1_star2"
"588" "266305" "107" "2543" "60" "N2_RNAi1_star2"
"589" "265886" "106" "2529" "60" "N2_RNAi1_star2"
"590" "266159" "113" "2537" "60" "N2_RNAi1_star2"
"591" "266361" "108" "2550" "60" "N2_RNAi1_star2"
"592" "266010" "107" "2543" "60" "N2_RNAi1_star2"
"593" "265948" "108" "2553" "60" "N2_RNAi1_star2"
"594" "265967" "106" "2554" "60" "N2_RNAi1_star2"
"595" "266065" "110" "2564" "60" "N2_RNAi1_star2"
"596" "266251" "106" "2564" "60" "N2_RNAi1_star2"
"597" "266067" "109" "2554" "60" "N2_RNAi1_star2"
"598" "265975" "116" "2545" "60" "N2_RNAi1_star2"
"599" "266272" "114" "2573" "60" "N2_RNAi1_star2"
"600" "265884" "112" "2527" "60" "N2_RNAi1_star2"
"601" "274100" "113" "2573" "70" "N2_RNAi1_star2"
"602" "273700" "113" "2579" "70" "N2_RNAi1_star2"
"603" "274076" "114" "2603" "70" "N2_RNAi1_star2"
"604" "273980" "109" "2578" "70" "N2_RNAi1_star2"
"605" "273785" "112" "2571" "70" "N2_RNAi1_star2"
"606" "274216" "108" "2581" "70" "N2_RNAi1_star2"
"607" "273802" "114" "2572" "70" "N2_RNAi1_star2"
"608" "273508" "114" "2575" "70" "N2_RNAi1_star2"
"609" "273704" "108" "2581" "70" "N2_RNAi1_star2"
"610" "274159" "111" "2594" "70" "N2_RNAi1_star2"
"611" "273993" "110" "2590" "70" "N2_RNAi1_star2"
"612" "273677" "112" "2574" "70" "N2_RNAi1_star2"
"613" "274058" "110" "2602" "70" "N2_RNAi1_star2"
"614" "273864" "112" "2565" "70" "N2_RNAi1_star2"
"615" "273874" "112" "2572" "70" "N2_RNAi1_star2"
"616" "279890" "115" "2621" "80" "N2_RNAi1_star2"
"617" "280074" "114" "2614" "80" "N2_RNAi1_star2"
"618" "280179" "116" "2601" "80" "N2_RNAi1_star2"
"619" "279988" "110" "2614" "80" "N2_RNAi1_star2"
"620" "279856" "112" "2606" "80" "N2_RNAi1_star2"
"621" "280047" "119" "2601" "80" "N2_RNAi1_star2"
"622" "280009" "117" "2633" "80" "N2_RNAi1_star2"
"623" "280223" "113" "2622" "80" "N2_RNAi1_star2"
"624" "280262" "112" "2610" "80" "N2_RNAi1_star2"
"625" "280255" "116" "2604" "80" "N2_RNAi1_star2"
"626" "279959" "111" "2602" "80" "N2_RNAi1_star2"
"627" "279840" "113" "2615" "80" "N2_RNAi1_star2"
"628" "280146" "115" "2604" "80" "N2_RNAi1_star2"
"629" "280230" "116" "2633" "80" "N2_RNAi1_star2"
"630" "279892" "115" "2626" "80" "N2_RNAi1_star2"
"631" "285152" "118" "2617" "90" "N2_RNAi1_star2"
"632" "284933" "111" "2640" "90" "N2_RNAi1_star2"
"633" "284916" "110" "2633" "90" "N2_RNAi1_star2"
"634" "284986" "117" "2657" "90" "N2_RNAi1_star2"
"635" "284987" "116" "2642" "90" "N2_RNAi1_star2"
"636" "285069" "113" "2628" "90" "N2_RNAi1_star2"
"637" "284902" "111" "2618" "90" "N2_RNAi1_star2"
"638" "284762" "114" "2646" "90" "N2_RNAi1_star2"
"639" "284945" "114" "2628" "90" "N2_RNAi1_star2"
"640" "285141" "116" "2637" "90" "N2_RNAi1_star2"
"641" "285007" "114" "2640" "90" "N2_RNAi1_star2"
"642" "285164" "112" "2623" "90" "N2_RNAi1_star2"
"643" "285115" "113" "2619" "90" "N2_RNAi1_star2"
"644" "285121" "115" "2637" "90" "N2_RNAi1_star2"
"645" "285191" "115" "2626" "90" "N2_RNAi1_star2"
"646" "287261" "116" "2649" "95" "N2_RNAi1_star2"
"647" "287325" "115" "2631" "95" "N2_RNAi1_star2"
"648" "287133" "113" "2647" "95" "N2_RNAi1_star2"
"649" "286938" "115" "2639" "95" "N2_RNAi1_star2"
"650" "287233" "120" "2642" "95" "N2_RNAi1_star2"
"651" "287005" "114" "2645" "95" "N2_RNAi1_star2"
"652" "287217" "113" "2646" "95" "N2_RNAi1_star2"
"653" "287092" "117" "2644" "95" "N2_RNAi1_star2"
"654" "287159" "114" "2625" "95" "N2_RNAi1_star2"
"655" "287229" "114" "2628" "95" "N2_RNAi1_star2"
"656" "287280" "114" "2656" "95" "N2_RNAi1_star2"
"657" "287098" "114" "2642" "95" "N2_RNAi1_star2"
"658" "286935" "114" "2630" "95" "N2_RNAi1_star2"
"659" "286926" "117" "2642" "95" "N2_RNAi1_star2"
"660" "287090" "117" "2647" "95" "N2_RNAi1_star2"
"661" "289100" "114" "2644" "100" "N2_RNAi1_star2"
"662" "289047" "117" "2646" "100" "N2_RNAi1_star2"
"663" "289023" "113" "2644" "100" "N2_RNAi1_star2"
"664" "289002" "118" "2653" "100" "N2_RNAi1_star2"
"665" "288992" "118" "2646" "100" "N2_RNAi1_star2"
"666" "289065" "118" "2650" "100" "N2_RNAi1_star2"
"667" "288893" "114" "2647" "100" "N2_RNAi1_star2"
"668" "289069" "117" "2642" "100" "N2_RNAi1_star2"
"669" "288989" "117" "2653" "100" "N2_RNAi1_star2"
"670" "288807" "119" "2639" "100" "N2_RNAi1_star2"
"671" "288913" "117" "2643" "100" "N2_RNAi1_star2"
"672" "289325" "115" "2668" "100" "N2_RNAi1_star2"
"673" "288739" "114" "2665" "100" "N2_RNAi1_star2"
"674" "288999" "113" "2663" "100" "N2_RNAi1_star2"
"675" "288906" "115" "2658" "100" "N2_RNAi1_star2"
"676" "35585" "24" "645" "1" "N2_RNAi2_star2"
"677" "36221" "20" "647" "1" "N2_RNAi2_star2"
"678" "36131" "17" "641" "1" "N2_RNAi2_star2"
"679" "36052" "19" "616" "1" "N2_RNAi2_star2"
"680" "35985" "22" "640" "1" "N2_RNAi2_star2"
"681" "35973" "15" "612" "1" "N2_RNAi2_star2"
"682" "36078" "21" "656" "1" "N2_RNAi2_star2"
"683" "36004" "23" "612" "1" "N2_RNAi2_star2"
"684" "36189" "22" "627" "1" "N2_RNAi2_star2"
"685" "35998" "23" "629" "1" "N2_RNAi2_star2"
"686" "35864" "21" "617" "1" "N2_RNAi2_star2"
"687" "36113" "27" "603" "1" "N2_RNAi2_star2"
"688" "35962" "24" "638" "1" "N2_RNAi2_star2"
"689" "35812" "14" "638" "1" "N2_RNAi2_star2"
"690" "35923" "18" "637" "1" "N2_RNAi2_star2"
"691" "57948" "39" "891" "2" "N2_RNAi2_star2"
"692" "57849" "32" "891" "2" "N2_RNAi2_star2"
"693" "58272" "26" "915" "2" "N2_RNAi2_star2"
"694" "58047" "30" "911" "2" "N2_RNAi2_star2"
"695" "58133" "31" "896" "2" "N2_RNAi2_star2"
"696" "58033" "34" "862" "2" "N2_RNAi2_star2"
"697" "57996" "28" "876" "2" "N2_RNAi2_star2"
"698" "57971" "28" "893" "2" "N2_RNAi2_star2"
"699" "57733" "33" "881" "2" "N2_RNAi2_star2"
"700" "58091" "30" "901" "2" "N2_RNAi2_star2"
"701" "58161" "35" "880" "2" "N2_RNAi2_star2"
"702" "57886" "29" "897" "2" "N2_RNAi2_star2"
"703" "57942" "34" "898" "2" "N2_RNAi2_star2"
"704" "58094" "27" "911" "2" "N2_RNAi2_star2"
"705" "57987" "33" "898" "2" "N2_RNAi2_star2"
"706" "74334" "41" "1061" "3" "N2_RNAi2_star2"
"707" "74368" "36" "1065" "3" "N2_RNAi2_star2"
"708" "74427" "37" "1091" "3" "N2_RNAi2_star2"
"709" "74554" "38" "1075" "3" "N2_RNAi2_star2"
"710" "74143" "42" "1053" "3" "N2_RNAi2_star2"
"711" "74205" "40" "1106" "3" "N2_RNAi2_star2"
"712" "74633" "41" "1059" "3" "N2_RNAi2_star2"
"713" "74252" "37" "1078" "3" "N2_RNAi2_star2"
"714" "74541" "33" "1059" "3" "N2_RNAi2_star2"
"715" "74394" "38" "1084" "3" "N2_RNAi2_star2"
"716" "74480" "36" "1078" "3" "N2_RNAi2_star2"
"717" "74488" "33" "1092" "3" "N2_RNAi2_star2"
"718" "74480" "34" "1077" "3" "N2_RNAi2_star2"
"719" "74317" "29" "1058" "3" "N2_RNAi2_star2"
"720" "74354" "37" "1085" "3" "N2_RNAi2_star2"
"721" "97035" "44" "1289" "5" "N2_RNAi2_star2"
"722" "96961" "48" "1255" "5" "N2_RNAi2_star2"
"723" "97305" "44" "1296" "5" "N2_RNAi2_star2"
"724" "97173" "49" "1273" "5" "N2_RNAi2_star2"
"725" "97152" "43" "1271" "5" "N2_RNAi2_star2"
"726" "97373" "40" "1259" "5" "N2_RNAi2_star2"
"727" "97565" "42" "1267" "5" "N2_RNAi2_star2"
"728" "97399" "45" "1287" "5" "N2_RNAi2_star2"
"729" "97491" "48" "1290" "5" "N2_RNAi2_star2"
"730" "97475" "43" "1267" "5" "N2_RNAi2_star2"
"731" "97315" "45" "1255" "5" "N2_RNAi2_star2"
"732" "97271" "47" "1253" "5" "N2_RNAi2_star2"
"733" "97286" "47" "1252" "5" "N2_RNAi2_star2"
"734" "97018" "44" "1284" "5" "N2_RNAi2_star2"
"735" "97335" "47" "1302" "5" "N2_RNAi2_star2"
"736" "127730" "57" "1522" "10" "N2_RNAi2_star2"
"737" "127789" "56" "1531" "10" "N2_RNAi2_star2"
"738" "127845" "57" "1521" "10" "N2_RNAi2_star2"
"739" "127939" "62" "1528" "10" "N2_RNAi2_star2"
"740" "127901" "55" "1526" "10" "N2_RNAi2_star2"
"741" "128048" "56" "1529" "10" "N2_RNAi2_star2"
"742" "127981" "52" "1499" "10" "N2_RNAi2_star2"
"743" "127967" "53" "1517" "10" "N2_RNAi2_star2"
"744" "128135" "50" "1510" "10" "N2_RNAi2_star2"
"745" "127861" "56" "1521" "10" "N2_RNAi2_star2"
"746" "128085" "53" "1499" "10" "N2_RNAi2_star2"
"747" "127849" "60" "1529" "10" "N2_RNAi2_star2"
"748" "128136" "50" "1504" "10" "N2_RNAi2_star2"
"749" "127960" "57" "1514" "10" "N2_RNAi2_star2"
"750" "127853" "58" "1531" "10" "N2_RNAi2_star2"
"751" "152695" "66" "1660" "20" "N2_RNAi2_star2"
"752" "152653" "65" "1661" "20" "N2_RNAi2_star2"
"753" "152653" "69" "1650" "20" "N2_RNAi2_star2"
"754" "152468" "60" "1678" "20" "N2_RNAi2_star2"
"755" "152306" "65" "1648" "20" "N2_RNAi2_star2"
"756" "152521" "63" "1662" "20" "N2_RNAi2_star2"
"757" "152351" "67" "1660" "20" "N2_RNAi2_star2"
"758" "152338" "59" "1691" "20" "N2_RNAi2_star2"
"759" "152344" "70" "1667" "20" "N2_RNAi2_star2"
"760" "152362" "60" "1665" "20" "N2_RNAi2_star2"
"761" "152453" "60" "1657" "20" "N2_RNAi2_star2"
"762" "152228" "66" "1675" "20" "N2_RNAi2_star2"
"763" "152105" "62" "1681" "20" "N2_RNAi2_star2"
"764" "152313" "66" "1658" "20" "N2_RNAi2_star2"
"765" "152324" "57" "1671" "20" "N2_RNAi2_star2"
"766" "163239" "70" "1731" "30" "N2_RNAi2_star2"
"767" "163365" "65" "1733" "30" "N2_RNAi2_star2"
"768" "163415" "67" "1734" "30" "N2_RNAi2_star2"
"769" "163296" "67" "1738" "30" "N2_RNAi2_star2"
"770" "163330" "69" "1726" "30" "N2_RNAi2_star2"
"771" "163245" "68" "1733" "30" "N2_RNAi2_star2"
"772" "163431" "69" "1728" "30" "N2_RNAi2_star2"
"773" "163361" "66" "1742" "30" "N2_RNAi2_star2"
"774" "163314" "70" "1743" "30" "N2_RNAi2_star2"
"775" "163119" "67" "1743" "30" "N2_RNAi2_star2"
"776" "163292" "71" "1727" "30" "N2_RNAi2_star2"
"777" "163235" "60" "1748" "30" "N2_RNAi2_star2"
"778" "163269" "65" "1747" "30" "N2_RNAi2_star2"
"779" "163029" "66" "1728" "30" "N2_RNAi2_star2"
"780" "163111" "65" "1754" "30" "N2_RNAi2_star2"
"781" "169777" "70" "1782" "40" "N2_RNAi2_star2"
"782" "169690" "78" "1764" "40" "N2_RNAi2_star2"
"783" "169476" "71" "1768" "40" "N2_RNAi2_star2"
"784" "169429" "70" "1780" "40" "N2_RNAi2_star2"
"785" "169698" "69" "1776" "40" "N2_RNAi2_star2"
"786" "169629" "67" "1780" "40" "N2_RNAi2_star2"
"787" "169603" "72" "1771" "40" "N2_RNAi2_star2"
"788" "169532" "68" "1772" "40" "N2_RNAi2_star2"
"789" "169703" "70" "1755" "40" "N2_RNAi2_star2"
"790" "169561" "76" "1766" "40" "N2_RNAi2_star2"
"791" "169747" "74" "1762" "40" "N2_RNAi2_star2"
"792" "169869" "71" "1790" "40" "N2_RNAi2_star2"
"793" "169647" "70" "1778" "40" "N2_RNAi2_star2"
"794" "169775" "66" "1776" "40" "N2_RNAi2_star2"
"795" "169850" "66" "1767" "40" "N2_RNAi2_star2"
"796" "174151" "79" "1800" "50" "N2_RNAi2_star2"
"797" "174242" "72" "1818" "50" "N2_RNAi2_star2"
"798" "174088" "69" "1789" "50" "N2_RNAi2_star2"
"799" "174112" "74" "1804" "50" "N2_RNAi2_star2"
"800" "174255" "71" "1807" "50" "N2_RNAi2_star2"
"801" "174096" "76" "1806" "50" "N2_RNAi2_star2"
"802" "174079" "68" "1800" "50" "N2_RNAi2_star2"
"803" "174290" "75" "1793" "50" "N2_RNAi2_star2"
"804" "174222" "73" "1802" "50" "N2_RNAi2_star2"
"805" "174245" "74" "1800" "50" "N2_RNAi2_star2"
"806" "174168" "68" "1804" "50" "N2_RNAi2_star2"
"807" "174213" "74" "1797" "50" "N2_RNAi2_star2"
"808" "173982" "71" "1789" "50" "N2_RNAi2_star2"
"809" "173994" "70" "1802" "50" "N2_RNAi2_star2"
"810" "173968" "73" "1808" "50" "N2_RNAi2_star2"
"811" "177381" "77" "1836" "60" "N2_RNAi2_star2"
"812" "177450" "74" "1793" "60" "N2_RNAi2_star2"
"813" "177411" "73" "1815" "60" "N2_RNAi2_star2"
"814" "177584" "76" "1830" "60" "N2_RNAi2_star2"
"815" "177458" "74" "1817" "60" "N2_RNAi2_star2"
"816" "177463" "78" "1815" "60" "N2_RNAi2_star2"
"817" "177374" "72" "1825" "60" "N2_RNAi2_star2"
"818" "177478" "76" "1796" "60" "N2_RNAi2_star2"
"819" "177628" "74" "1810" "60" "N2_RNAi2_star2"
"820" "177411" "76" "1808" "60" "N2_RNAi2_star2"
"821" "177404" "77" "1822" "60" "N2_RNAi2_star2"
"822" "177573" "73" "1812" "60" "N2_RNAi2_star2"
"823" "177457" "77" "1825" "60" "N2_RNAi2_star2"
"824" "177403" "75" "1795" "60" "N2_RNAi2_star2"
"825" "177500" "78" "1818" "60" "N2_RNAi2_star2"
"826" "180195" "77" "1826" "70" "N2_RNAi2_star2"
"827" "180220" "78" "1821" "70" "N2_RNAi2_star2"
"828" "180418" "77" "1830" "70" "N2_RNAi2_star2"
"829" "180080" "75" "1837" "70" "N2_RNAi2_star2"
"830" "180246" "77" "1836" "70" "N2_RNAi2_star2"
"831" "180025" "77" "1821" "70" "N2_RNAi2_star2"
"832" "180151" "74" "1829" "70" "N2_RNAi2_star2"
"833" "180185" "75" "1823" "70" "N2_RNAi2_star2"
"834" "180107" "75" "1824" "70" "N2_RNAi2_star2"
"835" "180262" "76" "1826" "70" "N2_RNAi2_star2"
"836" "180177" "73" "1837" "70" "N2_RNAi2_star2"
"837" "180199" "76" "1829" "70" "N2_RNAi2_star2"
"838" "180074" "80" "1836" "70" "N2_RNAi2_star2"
"839" "180184" "84" "1815" "70" "N2_RNAi2_star2"
"840" "180001" "76" "1831" "70" "N2_RNAi2_star2"
"841" "182148" "77" "1850" "80" "N2_RNAi2_star2"
"842" "182385" "81" "1843" "80" "N2_RNAi2_star2"
"843" "182307" "76" "1849" "80" "N2_RNAi2_star2"
"844" "182194" "78" "1844" "80" "N2_RNAi2_star2"
"845" "182346" "81" "1835" "80" "N2_RNAi2_star2"
"846" "182396" "79" "1844" "80" "N2_RNAi2_star2"
"847" "182125" "78" "1836" "80" "N2_RNAi2_star2"
"848" "182295" "81" "1841" "80" "N2_RNAi2_star2"
"849" "182271" "76" "1841" "80" "N2_RNAi2_star2"
"850" "182308" "79" "1840" "80" "N2_RNAi2_star2"
"851" "182219" "78" "1847" "80" "N2_RNAi2_star2"
"852" "182250" "75" "1839" "80" "N2_RNAi2_star2"
"853" "182328" "79" "1840" "80" "N2_RNAi2_star2"
"854" "182274" "75" "1854" "80" "N2_RNAi2_star2"
"855" "182443" "77" "1856" "80" "N2_RNAi2_star2"
"856" "183951" "84" "1843" "90" "N2_RNAi2_star2"
"857" "184125" "76" "1849" "90" "N2_RNAi2_star2"
"858" "184122" "80" "1868" "90" "N2_RNAi2_star2"
"859" "184085" "79" "1849" "90" "N2_RNAi2_star2"
"860" "184071" "78" "1857" "90" "N2_RNAi2_star2"
"861" "184112" "77" "1862" "90" "N2_RNAi2_star2"
"862" "184242" "79" "1842" "90" "N2_RNAi2_star2"
"863" "184059" "84" "1861" "90" "N2_RNAi2_star2"
"864" "184039" "73" "1852" "90" "N2_RNAi2_star2"
"865" "184022" "85" "1850" "90" "N2_RNAi2_star2"
"866" "184025" "76" "1851" "90" "N2_RNAi2_star2"
"867" "184184" "78" "1860" "90" "N2_RNAi2_star2"
"868" "184039" "84" "1853" "90" "N2_RNAi2_star2"
"869" "184163" "78" "1844" "90" "N2_RNAi2_star2"
"870" "184136" "77" "1854" "90" "N2_RNAi2_star2"
"871" "184886" "83" "1856" "95" "N2_RNAi2_star2"
"872" "185019" "78" "1859" "95" "N2_RNAi2_star2"
"873" "184702" "80" "1867" "95" "N2_RNAi2_star2"
"874" "184922" "78" "1857" "95" "N2_RNAi2_star2"
"875" "184984" "81" "1871" "95" "N2_RNAi2_star2"
"876" "184767" "77" "1857" "95" "N2_RNAi2_star2"
"877" "184962" "76" "1858" "95" "N2_RNAi2_star2"
"878" "184807" "78" "1851" "95" "N2_RNAi2_star2"
"879" "184907" "77" "1851" "95" "N2_RNAi2_star2"
"880" "184893" "78" "1850" "95" "N2_RNAi2_star2"
"881" "184887" "80" "1846" "95" "N2_RNAi2_star2"
"882" "184933" "76" "1860" "95" "N2_RNAi2_star2"
"883" "184780" "80" "1864" "95" "N2_RNAi2_star2"
"884" "184693" "80" "1856" "95" "N2_RNAi2_star2"
"885" "184937" "79" "1863" "95" "N2_RNAi2_star2"
"886" "185592" "83" "1866" "100" "N2_RNAi2_star2"
"887" "185670" "79" "1861" "100" "N2_RNAi2_star2"
"888" "185576" "82" "1860" "100" "N2_RNAi2_star2"
"889" "185606" "82" "1862" "100" "N2_RNAi2_star2"
"890" "185490" "78" "1862" "100" "N2_RNAi2_star2"
"891" "185644" "78" "1868" "100" "N2_RNAi2_star2"
"892" "185740" "82" "1868" "100" "N2_RNAi2_star2"
"893" "185720" "84" "1853" "100" "N2_RNAi2_star2"
"894" "185519" "78" "1861" "100" "N2_RNAi2_star2"
"895" "185663" "79" "1867" "100" "N2_RNAi2_star2"
"896" "185637" "82" "1856" "100" "N2_RNAi2_star2"
"897" "185585" "76" "1860" "100" "N2_RNAi2_star2"
"898" "185667" "79" "1847" "100" "N2_RNAi2_star2"
"899" "185702" "79" "1867" "100" "N2_RNAi2_star2"
"900" "185585" "77" "1868" "100" "N2_RNAi2_star2"
"901" "14112" "0" "201" "1" "TEV_star2"
"902" "14139" "0" "202" "1" "TEV_star2"
"903" "14052" "0" "189" "1" "TEV_star2"
"904" "14036" "2" "209" "1" "TEV_star2"
"905" "14148" "0" "194" "1" "TEV_star2"
"906" "13938" "1" "192" "1" "TEV_star2"
"907" "14063" "2" "197" "1" "TEV_star2"
"908" "13914" "0" "193" "1" "TEV_star2"
"909" "14041" "1" "191" "1" "TEV_star2"
"910" "14022" "0" "193" "1" "TEV_star2"
"911" "14069" "0" "199" "1" "TEV_star2"
"912" "14091" "0" "197" "1" "TEV_star2"
"913" "13947" "0" "183" "1" "TEV_star2"
"914" "13979" "1" "197" "1" "TEV_star2"
"915" "13952" "0" "216" "1" "TEV_star2"
"916" "21222" "1" "286" "2" "TEV_star2"
"917" "21331" "0" "259" "2" "TEV_star2"
"918" "21329" "0" "287" "2" "TEV_star2"
"919" "21277" "0" "270" "2" "TEV_star2"
"920" "21492" "3" "285" "2" "TEV_star2"
"921" "21520" "0" "261" "2" "TEV_star2"
"922" "21408" "0" "280" "2" "TEV_star2"
"923" "21217" "3" "277" "2" "TEV_star2"
"924" "21473" "1" "263" "2" "TEV_star2"
"925" "21453" "1" "287" "2" "TEV_star2"
"926" "21307" "1" "271" "2" "TEV_star2"
"927" "21368" "1" "282" "2" "TEV_star2"
"928" "21275" "0" "268" "2" "TEV_star2"
"929" "21386" "2" "277" "2" "TEV_star2"
"930" "21477" "2" "291" "2" "TEV_star2"
"931" "26364" "1" "337" "3" "TEV_star2"
"932" "26418" "2" "325" "3" "TEV_star2"
"933" "26229" "3" "316" "3" "TEV_star2"
"934" "26280" "3" "320" "3" "TEV_star2"
"935" "26372" "1" "321" "3" "TEV_star2"
"936" "26440" "1" "332" "3" "TEV_star2"
"937" "26372" "2" "335" "3" "TEV_star2"
"938" "26537" "3" "328" "3" "TEV_star2"
"939" "26375" "2" "333" "3" "TEV_star2"
